leaf_id,category,is_healthy,area,perimeter,hull_area,convexity,compactness,major_axis,minor_axis,aspect_ratio
2-1-14-3-2,simulated,0,1393940.0,14505.9846367836,1652704.5,0.8434296633185182,0.006624447373642465,1944.83,476.31622,4.0830646
2-1-14-3-4,simulated,0,1342352.0,15489.28824043274,1655914.5,0.8106408875579023,0.005595043803114451,1922.7523,463.0444,4.1524143
2-1-16-1-1,simulated,0,1254241.0,21580.874361991882,1774607.0,0.7067711329888815,0.0026930407222709864,1915.4971,417.43732,4.588706
2-1-16-1-2,simulated,0,1179413.5,22219.464324355125,1716694.0,0.687026051235689,0.0023889052528088474,1780.6683,405.59317,4.3902817
2-1-16-1-3,simulated,0,1221400.5,22815.474429011345,1775381.5,0.6879650936995795,0.002346383983362166,1874.4564,402.2068,4.6604295
2-1-16-1-4,simulated,0,1151749.0,24198.324276924133,1774828.0,0.648935558825982,0.001966922549217931,1823.9136,392.07062,4.652003
2-1-16-1-5,simulated,0,1256615.0,20622.600195884705,1723698.0,0.7290227174365811,0.0029547136252890483,1857.4451,405.8088,4.577143
2-1-16-2-1,simulated,0,1257829.0,19804.24276947975,1714735.0,0.7335413343752825,0.0032070454922512558,1846.6843,416.1502,4.437543
2-1-16-2-2,simulated,0,1246847.5,21043.470253109932,1717725.0,0.7258714287793447,0.0028156496716725795,1841.1267,407.9191,4.5134606
2-1-16-2-3,simulated,0,1393534.5,18057.461901307106,1774040.0,0.7855147009086605,0.004273702733763567,1865.4102,426.79935,4.370696
2-1-16-2-4,simulated,0,1292428.5,21579.0724080801,1773246.5,0.7288487528383674,0.0027754984026546596,1919.8545,414.20755,4.635006
2-1-16-3-1,simulated,0,1249747.0,21202.100634098053,1787049.5,0.6993354129250476,0.002780124979214864,1779.6324,396.0043,4.4939723
2-1-16-3-3,simulated,0,1194471.5,23200.04297053814,1772970.5,0.6737119991562184,0.002219209042924617,1834.7656,400.97028,4.5758147
2-1-16-3-4,simulated,0,1172497.5,22510.87139761448,1716269.0,0.6831665082804619,0.0023138079641484145,1737.905,387.94693,4.479749
2-2-10-1-1,simulated,0,813229.0,7956.374130010605,1037284.5,0.783998025613995,0.012846430275214819,1872.247,276.3626,6.774603
2-2-10-2-1,simulated,0,776862.0,8382.010774850845,1016453.5,0.7642868070206852,0.011057258149708557,1804.3451,262.02432,6.886174
2-2-10-3-1,simulated,0,372564.5,4289.922127127647,427389.0,0.8717222483498639,0.020244294808630818,1032.4033,226.72281,4.5535927
2-2-10-4-1,simulated,0,663322.0,14960.910604715347,1514701.0,0.43792273194511655,0.0029635232968926984,1835.2424,300.83347,6.1005263
2-2-10-5-1,simulated,0,532770.5,9864.28197658062,1166589.5,0.45669063539488397,0.005475316301796328,1863.9829,222.43637,8.379848
2-2-8-1-1,simulated,0,455351.5,5146.0541578531265,524014.5,0.8689673663610453,0.017194837132496407,1294.2146,219.11774,5.9064803
2-2-8-2-1,simulated,0,423927.0,5525.541527032852,498590.5,0.850250857166352,0.013884856107050283,1252.447,210.38461,5.9531302
2-2-8-3-1,simulated,0,363238.0,5998.418724536896,532942.0,0.6815713529802493,0.010095264874809906,1217.2875,187.963,6.476208
2-2-8-4-1,simulated,0,351305.5,5942.293834090233,478931.0,0.7335200686528958,0.009948937513547581,1185.2412,183.84483,6.446965
2-2-8-5-1,simulated,0,162258.0,3855.856111764908,282478.0,0.5744093345322467,0.010913510746751995,820.1929,145.29997,5.6448245
2-2-9-1-1,simulated,0,751663.5,7366.425864815712,867746.5,0.8662247557322329,0.013851914966777734,1837.0759,247.75827,7.4147916
2-2-9-2-1,simulated,0,584404.0,7358.4918801784515,786479.5,0.7430632330531184,0.01079283530349867,1713.5826,218.57707,7.8397183
2-2-9-3-1,simulated,0,651651.0,9185.716399431229,896888.0,0.7265689807423,0.007723052735602399,1781.4374,220.22238,8.089266
2-2-9-4-1,simulated,0,570786.5,8848.572176098824,893249.0,0.6390004354888726,0.00728999612424927,1794.3208,201.27705,8.914681
2-2-9-5-1,simulated,0,426377.5,9752.375341534615,904007.5,0.4716526135015473,0.004483048769521344,1494.8975,199.89961,7.478241
3-2-8-1-1,simulated,0,439344.0,5417.811517238617,526902.5,0.8338240945905552,0.014967763608225828,1296.1287,206.8134,6.2671404
3-2-8-2-1,simulated,0,404196.5,5244.265272974968,513768.5,0.7867288477203254,0.014696815602118987,1220.658,204.67075,5.964008
3-2-8-3-1,simulated,0,361543.5,7191.950688242912,527154.5,0.6858397300981022,0.006989838733608104,1224.8263,175.14574,6.9931836
3-2-8-4-1,simulated,0,340104.0,7310.065474033356,589133.5,0.5772952989432786,0.0063645720329718845,1322.6881,167.64287,7.889916
3-2-8-5-1,simulated,0,192842.5,5312.0541578531265,336647.0,0.5728329674703769,0.006834043907725471,851.59717,155.41774,5.479408
3-2-9-1-1,simulated,0,736613.0,6986.702995300293,908541.5,0.810764285395879,0.015090193738298209,1689.5254,269.8552,6.2608595
3-2-9-2-1,simulated,0,628232.5,7431.455302357674,765240.0,0.8209613977314306,0.011375556707332883,1628.8885,235.22272,6.9248776
3-2-9-3-1,simulated,0,569022.0,8143.025931835175,990168.5,0.5746718866536352,0.008581385697214379,1629.0073,246.85811,6.5989623
3-2-9-4-1,simulated,0,552001.0,8707.608753919601,826342.0,0.6680054989338555,0.007280178871316172,1590.2976,210.5381,7.5534906
3-2-9-5-1,simulated,0,434389.0,8358.177295446396,913288.0,0.4756320021723706,0.006218070770254477,1604.615,216.63333,7.407055
4-2-10-1-1,simulated,0,720102.5,7663.964968800545,1167523.0,0.6167779992342763,0.012259910415502605,1518.944,346.36414,4.385396
4-2-10-2-1,simulated,0,710803.5,7585.8817085027695,1007454.0,0.705544372249254,0.012352004045474412,1615.1332,289.1898,5.585028
4-2-10-3-1,simulated,0,603994.5,6476.190364480019,779217.5,0.7751295370034682,0.01440103718042602,1523.3595,243.75151,6.2496414
4-2-10-4-1,simulated,0,551197.0,7103.996494293213,771076.5,0.7148408750623317,0.01092197978199482,1497.2286,230.58353,6.493216
4-2-10-5-1,simulated,0,427486.0,7446.187400102615,932000.0,0.45867596566523605,0.007709992796406809,1637.9905,203.70464,8.041007
4-2-8-1-1,simulated,0,398630.5,4694.490668654442,456489.0,0.8732532437802444,0.018088125561842146,1176.8721,208.7197,5.638529
4-2-8-2-1,simulated,0,315313.0,4680.095788002014,464234.5,0.6792106144631647,0.014395686913071632,1059.6522,192.68639,5.499362
4-2-8-3-1,simulated,0,294660.5,5971.445197701454,460322.5,0.6401175262994966,0.008263480746057596,1096.3529,172.59932,6.3520117
4-2-8-4-1,simulated,0,205617.0,5107.649172544479,403602.5,0.5094542278603329,0.007881645542711691,1137.5585,142.52107,7.981686
4-2-8-5-1,simulated,0,114549.0,2449.297674894333,154382.5,0.7419817660680452,0.019094494334180527,493.66663,157.49013,3.1345878
4-2-9-1-1,simulated,0,641907.5,6421.39642727375,743606.0,0.863236041667227,0.015567306845511834,1563.4316,250.11703,6.2508
4-2-9-2-1,simulated,0,560694.0,5782.8653399944305,652988.0,0.8586589646364099,0.01676639717654114,1462.9207,236.11609,6.195769
4-2-9-3-1,simulated,0,503162.0,6365.46244263649,677855.0,0.7422855920513974,0.01241789303406308,1449.833,217.38829,6.6693244
4-2-9-4-1,simulated,0,437336.5,6777.552843213081,666321.5,0.6563445724023613,0.009520722351893125,1514.4427,189.98657,7.9713144
4-2-9-5-1,simulated,0,437201.0,7427.92751455307,680141.0,0.6428093586476922,0.00792402491843919,1596.1189,186.82169,8.543542
8-1-10-1-1,simulated,0,772101.5,6870.602490067482,870210.0,0.8872588225830547,0.016356288087087577,1740.7952,270.72974,6.430011
8-1-10-2-1,simulated,0,470157.0,4401.655101299286,510967.0,0.9201318284742459,0.02426670927369395,1103.9167,264.74564,4.169726
8-1-10-3-1,simulated,0,405452.0,4951.586121559143,505945.0,0.8013756435976243,0.016536773308997683,1054.7678,235.62799,4.4764113
8-1-8-1-1,simulated,0,502454.0,9006.946847438812,713555.0,0.7041559515384238,0.006193570825396672,1825.2139,174.45694,10.46226
8-1-8-2-1,simulated,0,490334.0,8214.721451759338,688303.0,0.7123810298662072,0.0072661828909240484,1773.2153,171.97086,10.311138
8-1-8-3-1,simulated,0,343946.5,5840.10292828083,553475.5,0.6214303975514724,0.01008439600560872,1249.2014,181.83185,6.8700914
8-1-9-1-1,simulated,0,769741.0,9614.7012424469,1163242.0,0.6617204330655186,0.00832670218447148,2101.333,240.77534,8.72736
8-1-9-2-1,simulated,0,516931.0,9982.240346431732,1071824.0,0.48229093582528476,0.00518772005987074,2021.1398,185.64883,10.886897
8-1-9-3-1,simulated,0,279255.5,5752.092823624611,485447.5,0.5752537607053286,0.008440146088648001,1103.445,175.546,6.285788
9-1-11-1-1,simulated,0,1939644.0,30379.532762765884,2611873.5,0.7426255521180486,0.002101647362409734,2951.8276,433.38184,6.8111477
9-1-11-1-2,simulated,0,1836526.5,30519.49530851841,2552487.5,0.7195046009040201,0.001971707571863688,2825.6238,426.8743,6.6193347
9-1-11-1-3,simulated,0,1948150.0,27406.2107026577,2612050.5,0.7458316751532943,0.0025937278674094564,2769.1843,412.41864,6.7144985
9-1-11-1-5,simulated,0,1858419.5,29038.349873661995,2554373.5,0.7275441512370842,0.0022039406060592927,2820.6807,424.40527,6.646196
9-1-11-2-1,simulated,0,1884072.0,27925.646337032318,2552604.0,0.7380980363581661,0.0024159671682200306,2785.0273,429.5716,6.483267
9-1-11-2-2,simulated,0,1794834.0,31658.07099032402,2552593.0,0.7031414722206007,0.0017908342454443199,2874.2957,426.51437,6.739036
9-1-11-2-3,simulated,0,1792605.0,29057.95916891098,2495797.0,0.7182495210948647,0.0021230214646217674,2670.0034,428.34512,6.2332993
9-1-11-2-5,simulated,0,1890210.0,24557.495849847794,2461491.5,0.767912462829955,0.0031343096354385846,2539.3325,430.60556,5.8971195
9-1-11-3-1,simulated,0,1880600.0,29580.032324552536,2566026.0,0.7328842342205418,0.002149310415489293,2773.3723,429.7586,6.4533257
9-1-11-3-2,simulated,0,1947874.5,27979.109320998192,2566478.5,0.758967784066767,0.0024882453541290343,2699.819,432.08524,6.248348
9-1-11-3-3,simulated,0,1978809.5,28816.583621144295,2623944.0,0.7541355684420095,0.002382972354775897,2786.4153,430.66742,6.469993
9-1-12-1-1,simulated,0,2072152.5,23933.72420990467,2552566.5,0.8117917789800971,0.003617438442422862,2924.8328,462.17883,6.328357
9-1-12-1-2,simulated,0,2083390.0,21524.776821136475,2494152.5,0.8353097895978694,0.004496693234548499,2706.4963,459.59546,5.8888664
9-1-12-1-4,simulated,0,2021913.0,23601.055163145065,2499487.0,0.8089311926807381,0.0036299414885090503,2719.7368,439.94656,6.1819706
9-1-12-2-4,simulated,0,1903103.5,28398.24640405178,2566473.5,0.7415247030604446,0.002359822630810174,2610.0486,409.036,6.3809752
9-1-12-2-5,simulated,0,1779573.0,29589.920503139496,2500992.5,0.7115467159537664,0.0020324890343586775,2579.8003,400.4534,6.4421983
9-1-12-3-2,simulated,0,941864.0,15488.102386951447,1295851.0,0.7268304766520225,0.003926374998593087,1435.4153,420.0393,3.4173355
9-1-12-3-4,simulated,0,870780.5,16933.805047154427,1294722.5,0.6725614948376969,0.003036683878593018,1455.2278,416.46634,3.4942267
9-1-12-3-5,simulated,0,989648.5,16595.506495833397,1354333.0,0.7307275980131918,0.0035933535328556577,1500.1079,415.98514,3.6061575
9-1-13-1-2,simulated,0,1808948.5,26109.423905730247,2387546.5,0.7576600078783806,0.0026535765711618083,2492.836,420.9082,5.922517
9-1-13-1-3,simulated,0,1766182.0,26905.455431222916,2373007.0,0.7442801475090466,0.0024398029875807776,2687.9954,430.736,6.240471
9-1-13-1-5,simulated,0,1854652.0,24519.43697476387,2373345.5,0.7814504883507268,0.003084902519097015,2695.7104,443.08133,6.084008
9-1-13-2-1,simulated,0,883751.0,13695.749136447906,1183067.5,0.7469996428775196,0.004711490646438349,1291.3314,419.01285,3.0818422
9-1-13-2-2,simulated,0,916458.5,14372.91356909275,1235909.5,0.7415255728675927,0.004436323172362836,1392.1925,433.63083,3.2105477
9-1-13-2-3,simulated,0,945411.5,13486.732767939568,1235545.0,0.7651777150973862,0.005197654124360037,1374.3821,430.69373,3.1910892
9-1-13-2-4,simulated,0,911087.5,13363.256714940071,1176045.5,0.7747042950294015,0.0051019413898114735,1343.0624,435.29828,3.0853841
9-1-13-2-5,simulated,0,914863.5,12599.75210082531,1175640.5,0.778183041499506,0.005762783447311784,1308.3264,436.8035,2.9952288
9-1-13-3-4,simulated,0,881469.0,13856.244522333145,1188165.0,0.7418742346391284,0.0045910916854867865,1285.7184,422.39197,3.0438988
9-1-13-3-5,simulated,0,895533.0,13529.9846367836,1189301.0,0.7529910426376502,0.0048920060687227835,1269.3599,422.3201,3.0056818
9-1-14-1-1,simulated,0,1597563.5,23077.46850025654,2133555.0,0.748780087694013,0.0029997274400304155,2279.7615,430.53342,5.2952023
9-1-14-1-2,simulated,0,1497576.0,27571.212249279022,2141269.0,0.6993871391217077,0.0019700495448002502,2317.7852,420.5079,5.5118704
9-1-14-1-4,simulated,0,1544453.5,25006.173248410225,2139042.5,0.7220303009407246,0.002469905662102842,2320.1663,420.96997,5.511477
9-1-14-1-5,simulated,0,1574935.0,25106.072743177414,2141541.5,0.7354211907637559,0.002498647943306239,2321.6987,426.44705,5.4442835
9-1-14-2-1,simulated,0,1484223.0,26882.219054460526,2134119.0,0.6954734014363773,0.0020538509625653662,2120.9646,396.6342,5.3474073
9-1-14-2-2,simulated,0,1479439.0,21254.17796564102,1956782.0,0.7560571387103929,0.0032749783830138273,1950.588,403.06192,4.839425
9-1-14-2-3,simulated,0,1448261.0,26978.41413617134,2081665.5,0.6957222474023804,0.0019898209616972624,2191.802,403.00058,5.438707
9-1-14-2-4,simulated,0,1442958.5,28673.724880099297,2136988.5,0.6752298854205345,0.0017550343173604508,2131.8145,391.741,5.441898
9-1-14-2-5,simulated,0,1429289.5,26901.113496899605,2081764.5,0.6865759791753582,0.0019750572539188886,2142.3298,395.36304,5.4186397
9-3-10-1-1,simulated,0,608733.0,5913.056245803833,694484.0,0.8765255931022169,0.01741016254236319,1429.2223,258.06277,5.538274
9-3-10-2-1,simulated,0,527996.5,5943.240011334419,700457.0,0.7537885980152957,0.01494804874597763,1442.3063,238.08961,6.0578294
9-3-10-3-1,simulated,0,463641.5,6716.9498118162155,793211.5,0.5845118231392258,0.010276331264052814,1444.3473,223.25189,6.469586
9-3-9-1-1,simulated,0,488810.0,5605.149610757828,627040.0,0.7795515437611635,0.015558426186821133,1304.7288,234.92375,5.553839
9-3-9-2-1,simulated,0,463322.5,5873.10798060894,708643.5,0.6538160584271216,0.013432208352030614,1299.1583,248.68521,5.2241077
9-3-9-3-1,simulated,0,396826.5,6331.690802693367,618589.0,0.641502677868504,0.009898314970133996,1314.3011,211.94156,6.2012434
