leaf_id,category,is_healthy,area,perimeter,hull_area,convexity,compactness,major_axis,minor_axis,aspect_ratio
9-2 _ Leaf 9,healthy,1,1317032.5,11323.991777062416,1603658.0,0.8212676892454626,0.010270637505378245,2625.362,307.6604,8.533312
9-3 _ Leaf 10,healthy,1,806877.5,7027.940583586693,910348.0,0.886339619574053,0.016336215088593415,1745.6024,281.60202,6.1988277
9-3 _ Leaf 8,healthy,1,484206.5,6620.984301686287,607968.0,0.7964341873256487,0.011045503021115684,1378.7584,221.58022,6.2223897
9-3 _ Leaf 9,healthy,1,764243.5,8473.802624106407,1141649.5,0.6694204307013667,0.010643269661040632,1912.6107,259.54187,7.3691797
T10-1 _ Leaf 8,healthy,1,501476.5,6755.514177441597,703870.5,0.7124556292670313,0.010988382449649304,1517.5475,206.99944,7.331167
T10-1 _ Leaf 9,healthy,1,847550.5,8827.268572449684,1068370.5,0.7933114027390311,0.010877094551466128,2132.012,241.6134,8.824063
T10-2 _ Leaf 8,healthy,1,537437.5,8181.969144701958,683248.0,0.786592130529471,0.0080280910900214,1849.695,186.78252,9.902934
T10-2 _ Leaf 9,healthy,1,786778.0,7775.7812032699585,885221.5,0.8887922401342488,0.013012601916576171,1965.6967,242.67758,8.100034
T8-1 _ Leaf 10,healthy,1,769246.5,6946.22485435009,950320.0,0.809460497516626,0.015942919515701398,1742.522,278.37936,6.259523
T8-1 _ Leaf 8,healthy,1,619255.5,7824.131489396095,790068.5,0.7837997591348091,0.010115738446539905,1888.8269,215.94012,8.746994
T8-1 _ Leaf 9,healthy,1,813547.5,9158.042300343513,1159903.5,0.7013924003160608,0.009700131559771312,2105.3455,257.29733,8.182539
T9-3 _ Leaf 10,healthy,1,883774.5,8773.33162343502,1086510.0,0.8134066874672116,0.011481863388778352,2077.9995,266.17245,7.806967
T9-3 _ Leaf 8,healthy,1,478433.5,5863.916198372841,560421.0,0.8537037334432507,0.013913810082580282,1365.614,213.88124,6.3849173
T9-3 _ Leaf 9,healthy,1,748632.0,8919.844254255295,1169999.0,0.6398569571426984,0.009409224790128547,1894.947,275.70673,6.873053
1-1-9 _ D2,simulated,0,1025286.5,10319.370289206505,1453431.5,0.7054247138582038,0.00962806128609879,2307.7102,290.47168,7.9446993
1-1-9 _ D3,simulated,0,802935.5,9887.311414122581,1247313.0,0.6437321666654641,0.008213423823701799,2255.633,253.99048,8.880778
1-1-9 _ D4,simulated,0,649424.0,7358.231994628906,966821.0,0.6717106889486265,0.011994478808901645,1613.6913,267.05963,6.042438
1-3-10 _ D1,simulated,0,544345.0,5910.99737071991,634297.0,0.8581863070454377,0.015579470951351855,1432.1658,234.05595,6.118903
1-3-10 _ D2,simulated,0,439615.0,5560.6887147426605,563271.0,0.7804680162834586,0.014217241291893164,1301.0879,212.6274,6.119098
1-3-10 _ D3,simulated,0,426521.5,6308.602490067482,639431.0,0.6670328776678015,0.010717033834152404,1340.9257,200.70976,6.680919
1-3-10 _ D4,simulated,0,373587.0,7138.668505430222,672362.5,0.5556333079254122,0.0073309004946525355,1441.4944,186.65392,7.722819
1-3-10 _ D5,simulated,0,320761.0,7242.859411239624,584975.0,0.5483328347365272,0.0061145070220244525,1309.8396,167.05463,7.840786
1-3-9 _ D1,simulated,0,611589.5,8932.218925595284,886528.5,0.6898700944188484,0.00766551438195483,2143.5972,188.65332,11.362626
1-3-9 _ D2,simulated,0,595595.5,9006.880832076073,1002146.5,0.5943197925652587,0.0073418004181676055,2147.8264,210.36392,10.210052
1-3-9 _ D3,simulated,0,561344.5,10181.006934046745,1074079.0,0.5226286893235973,0.005415617779471651,2171.5635,180.84456,12.0079
